gene_names,cms_score,
ECI2,2.28283,
FAM217A,2.28283,
LOC100507506,2.28283,
LOC102724096,2.28283,
FBXO33,2.28283,
LOC100506023,2.28283,
LOC101928673,2.28283,
ABCA6,2.28159,
MIR4524A,2.28159,
MIR4524B,2.28159,
CHGA,2.28159,
LINC02287,2.28159,
COG3,2.28159,
SLC25A30,2.28159,
SLC25A30-AS1,2.28159,
SNORA31,2.28159,
SNORA31B,2.28159,
TPT1,2.28159,
TPT1-AS1,2.28159,
SETD3,2.28124,
ANXA10,2.27251,
DDX60,2.27251,
C9orf66,2.27228,
CBWD1,2.27228,
FAM138C,2.27228,
FOXD4,2.27228,
MIR1302-10,2.27228,
MIR1302-11,2.27228,
MIR1302-2,2.27228,
MIR1302-9,2.27228,
WASHC1,2.27228,
ANKEF1,2.27228,
PARAL1,2.27228,
SNAP25-AS1,2.27228,
ARHGEF26,2.26661,
ARHGEF26-AS1,2.26661,
DHX36,2.26661,
C11orf91,2.26661,
CD59,2.26661,
FBXO3,2.26661,
KIAA1549L,2.26661,
SLC13A3,2.25801,
TP53RK,2.25801,
LINC01224,2.25231,
ZNF91,2.25231,
KCNS1,2.2491,
STK4,2.2491,
STK4-AS1,2.2491,
TOMM34,2.2491,
LINC01358,2.2491,
SCN8A,2.24855,
SLC4A8,2.24855,
CTSV,2.24833,
GAS2L1P2,2.24833,
MFSD14C,2.24833,
LOC401357,2.24833,
CUX1,2.24833,
PURPL,2.24833,
SESTD1,2.24833,
MFF,2.24046,
TM4SF20,2.24046,
LINC01948,2.24009,
LINC01266,2.24009,
LINC00113,2.24009,
GOLGA6L6,2.24009,
HERC2P3,2.24009,
EIF2S3B,2.23372,
KLRA1P,2.23372,
LINC02446,2.23372,
MAGOHB,2.23372,
STYK1,2.23372,
CLOCK,2.22435,
SRD5A3,2.22435,
SRD5A3-AS1,2.22435,
TMEM165,2.22435,
EIF4A2,2.22371,
MIR1248,2.22371,
RFC4,2.22371,
SNORA4,2.22371,
SNORA63,2.22371,
SNORA63B,2.22371,
SNORA81,2.22371,
SNORD2,2.22371,
CNOT9,2.22371,
USP37,2.22371,
VIL1,2.22371,
GTDC1,2.22371,
ZEB2,2.22371,
AP4S1,2.22371,
HECTD1,2.22371,
LINC00437,2.22371,
PLEKHA7,2.22288,
SNORD147,2.22288,
ADCY6,2.21183,
CACNB3,2.21183,
CCNT1,2.21183,
DDX23,2.21183,
KANSL2,2.21183,
LOC100506125,2.21183,
MIR1291,2.21183,
MIR4701,2.21183,
SNORA2A,2.21183,
SNORA2B,2.21183,
SNORA2C,2.21183,
TEX49,2.21183,
LOC388780,2.21088,
TGM3,2.21088,
ZNF723,2.2051,
ZNF99,2.2051,
RFX6,2.2023,
FAM85B,2.20114,
FAM86B3P,2.20114,
PRAG1,2.20114,
MN1,2.20114,
DECR2,2.20114,
LOC100134368,2.20114,
MRPL28,2.20114,
NME4,2.20114,
RAB11FIP3,2.20114,
TMEM8A,2.20114,
ALOX5AP,2.20114,
LINC00398,2.20114,
USPL1,2.20114,
LINC01235,2.20027,
LINC02181,2.20027,
PI4K2B,2.19883,
LINC02070,2.19883,
ATP5MD,2.19883,
MIR1307,2.19883,
TAF5,2.19883,
RHOU,2.19883,
CST2,2.19852,
CST5,2.19852,
GGTLC1,2.19852,
LINC01852,2.19852,
LINC02345,2.19852,
CCNA1,2.19852,
SPART,2.19852,
SPART-AS1,2.19852,
SKP1P2,2.19852,
LINCR-0002,2.19814,
GLYATL1,2.19814,
GLYATL2,2.19814,
LOC283194,2.19814,
CCDC146,2.19652,
FGL2,2.19652,
H3F3A,2.19167,
H3F3AP4,2.19167,
LINC01703,2.19167,
SDE2,2.19167,
ALG12,2.19098,
BRD1,2.19098,
CRELD2,2.19098,
MIR6821,2.19098,
PIM3,2.19098,
ZBED4,2.19098,
WDR26,2.19098,
FAM124A,2.19053,
MIR5693,2.19053,
SERPINE3,2.19053,
DNAH8,2.18792,
LOC100131047,2.18792,
LMX1A,2.18462,
GLB1,2.18142,
TMPPE,2.18142,
ATP6V1D,2.17944,
EIF2S1,2.17944,
MIR5694,2.17944,
MPP5,2.17944,
PLEK2,2.17944,
TMEM229B,2.17944,
CERK,2.17408,
GRAMD4,2.17408,
DHX58,2.17261,
GHDC,2.17261,
HCRT,2.17261,
HSPB9,2.17261,
KAT2A,2.17261,
KCNH4,2.17261,
RAB5C,2.17261,
STAT5B,2.17261,
ALG9,2.17149,
HINT3,2.17104,
FGF10-AS1,2.17104,
LINC02224,2.17104,
ARHGEF11,2.16813,
INSRR,2.16813,
LRRC71,2.16813,
MIR765,2.16813,
PEAR1,2.16813,
ELK4,2.16704,
NUCKS1,2.16704,
SLC45A3,2.16704,
RAB19,2.16664,
C22orf31,2.16664,
KREMEN1,2.16664,
ZNRF3,2.16664,
ZNRF3-AS1,2.16664,
CILP,2.16649,
CLPX,2.16649,
PARP16,2.16649,
SNORA24B,2.16649,
KCTD16,2.15909,
YIPF5,2.15909,
LINC02257,2.15774,
LINC02474,2.15774,
MIR3147,2.15746,
PCDHB14,2.15746,
PCDHB15,2.15746,
PCDHB18P,2.15746,
PCDHB19P,2.15746,
SLC25A2,2.15746,
TAF7,2.15746,
LINC00616,2.15746,
SLC7A11,2.15746,
SLC7A11-AS1,2.15746,
PDCD10,2.15746,
LINC01803,2.15746,
MIR4268,2.15746,
DES,2.15746,
DNAJB2,2.15746,
DNPEP,2.15746,
MIR153-1,2.15746,
PTPRN,2.15746,
RESP18,2.15746,
SPEG,2.15746,
LOC101928896,2.15746,
NARS2,2.15746,
GAB2,2.15746,
LOC101928865,2.15746,
APIP,2.15746,
PRMT6,2.1541,
CC2D2A,2.15035,
B4GALT5,2.15035,
KCNJ3,2.14941,
GAB1,2.14112,
MIR3139,2.14112,
SMARCA5,2.14112,
SMARCA5-AS1,2.14112,
LOC105372038,2.1377,
C17orf97,2.13188,
LOC100506388,2.13188,
LOC105371430,2.13188,
RFLNB,2.13188,
FLRT2,2.12572,
MIR1185-1,2.12572,
MIR1185-2,2.12572,
MIR1193,2.12572,
MIR1197,2.12572,
MIR299,2.12572,
MIR300,2.12572,
MIR323A,2.12572,
MIR329-1,2.12572,
MIR329-2,2.12572,
MIR376A1,2.12572,
MIR376A2,2.12572,
MIR376B,2.12572,
MIR376C,2.12572,
MIR379,2.12572,
MIR380,2.12572,
MIR381,2.12572,
MIR381HG,2.12572,
MIR411,2.12572,
MIR487B,2.12572,
MIR494,2.12572,
MIR495,2.12572,
MIR539,2.12572,
MIR543,2.12572,
MIR544A,2.12572,
MIR654,2.12572,
MIR655,2.12572,
MIR758,2.12572,
MIR889,2.12572,
SNORD114-10,2.12572,
SNORD114-11,2.12572,
SNORD114-12,2.12572,
SNORD114-13,2.12572,
SNORD114-14,2.12572,
SNORD114-15,2.12572,
SNORD114-16,2.12572,
SNORD114-17,2.12572,
SNORD114-18,2.12572,
SNORD114-19,2.12572,
SNORD114-20,2.12572,
SNORD114-21,2.12572,
SNORD114-22,2.12572,
SNORD114-23,2.12572,
SNORD114-24,2.12572,
SNORD114-25,2.12572,
SNORD114-26,2.12572,
SNORD114-27,2.12572,
SNORD114-28,2.12572,
SNORD114-29,2.12572,
SNORD114-30,2.12572,
SNORD114-31,2.12572,
SNORD114-4,2.12572,
SNORD114-5,2.12572,
SNORD114-6,2.12572,
SNORD114-7,2.12572,
SNORD114-8,2.12572,
SNORD114-9,2.12572,
IFNK,2.11715,
MOB3B,2.11715,
DPYSL3,2.11715,
JAKMIP2,2.11715,
JAKMIP2-AS1,2.11715,
KYNU,2.11715,
ACTG1P17,2.11715,
AP3B2,2.11715,
CPEB1,2.11715,
CPEB1-AS1,2.11715,
LOC338963,2.11715,
BCL2L2,2.11715,
BCL2L2-PABPN1,2.11715,
CMTM5,2.11715,
EFS,2.11715,
IL25,2.11715,
MHRT,2.11715,
MIR208A,2.11715,
MIR208B,2.11715,
MYH6,2.11715,
MYH7,2.11715,
NGDN,2.11715,
PABPN1,2.11715,
SLC22A17,2.11715,
ANXA7,2.11715,
MSS51,2.11715,
PPP3CB,2.11715,
PPP3CB-AS1,2.11715,
USP54,2.11715,
GPALPP1,2.10545,
NUFIP1,2.10545,
HSPB8,2.10418,
LINC00934,2.10418,
AARS2,2.09993,
CDC5L,2.09993,
MIR4642,2.09993,
SPATS1,2.09993,
TCTE1,2.09993,
LINC01951,2.09993,
LINC01612,2.09993,
HPD,2.09993,
LINC01089,2.09993,
PSMD9,2.09993,
RHOF,2.09993,
SETD1B,2.09993,
TMEM120B,2.09993,
CHMP1B,2.09282,
LINC00922,2.09282,
EIF3E,2.0916,
FLJ46906,2.0916,
NHSL1,2.0916,
C5orf15,2.0916,
LOC105379183,2.0916,
VDAC1,2.0916,
WSPAR,2.0916,
LINC01471,2.0916,
MIR6825,2.0916,
USP25,2.0916,
SLC4A5,2.0916,
FENDRR,2.0916,
FOXF1,2.0916,
MTHFSD,2.0916,
LINC02125,2.0916,
NPIPB4,2.0916,
OTOA,2.0916,
RRN3P1,2.0916,
PDZRN4,2.0916,
NAMPT,2.08056,
CDK5RAP2,2.07567,
LINC01493,2.07176,
LINC01655,2.07042,
PIK3CD,2.06525,
PIK3CD-AS1,2.06525,
TMEM201,2.06525,
ALDH3B2,2.06273,
FAM86C2P,2.06273,
KDR,2.06072,
LOC145474,2.06072,
SIPA1L1,2.06072,
LOC101927709,2.06066,
C9orf106,2.0556,
LINC00963,2.0556,
LINC01503,2.0556,
LINC00354,2.0556,
SLCO6A1,2.05489,
CYP4A11,2.05489,
CYP4X1,2.05489,
LOC101927657,2.0544,
KCNAB1-AS2,2.0544,
CHFR,2.0544,
LOC101928530,2.0544,
ZNF605,2.0544,
LIN9,2.0544,
LINC01625,2.05252,
SLC7A14,2.05252,
SLC7A14-AS1,2.05252,
NCOA3,2.05252,
MUC16,2.05252,
ADAM10,2.05252,
LIPC,2.05252,
LIPC-AS1,2.05252,
FERMT2,2.05252,
GNPNAT1,2.05252,
STYX,2.05252,
LINC02461,2.05252,
PARPBP,2.05252,
PMCH,2.05252,
MT1HL1,2.05252,
CRYZL2P-SEC16B,2.05252,
SEC16B,2.05252,
LINC02073,2.04724,
LDLRAP1,2.04724,
MAN1C1,2.04724,
COPS8,2.04197,
LOC93463,2.04197,
PSMG4,2.03979,
LINC01504,2.03662,
KIAA0753,2.03662,
OR1K1,2.03388,
OR1L4,2.03388,
OR1L6,2.03388,
OR5C1,2.03388,
BANF1,2.03079,
CATSPER1,2.03079,
CST6,2.03079,
DRAP1,2.03079,
EIF1AD,2.03079,
GAL3ST3,2.03079,
SART1,2.03079,
SF3B2,2.03079,
SNORD13F,2.03079,
TSGA10IP,2.03079,
LINC00470,2.022,
DBIL5P,2.022,
FAM57A,2.022,
GEMIN4,2.022,
GLOD4,2.022,
VPS53,2.022,
SLC41A2,2.022,
TLR5,2.022,
NOVA1,2.0161,
KCTD3,2.01279,
LINC01790,2.00986,
LRP11,2.00614,
PCMT1,2.00614,
RAET1E,2.00614,
LNPEP,2.00614,
GLT8D1,2.00614,
GNL3,2.00614,
ITIH1,2.00614,
ITIH3,2.00614,
ITIH4,2.00614,
ITIH4-AS1,2.00614,
MIR8064,2.00614,
MUSTN1,2.00614,
NEK4,2.00614,
PBRM1,2.00614,
SNORD136,2.00614,
SNORD19,2.00614,
SNORD19B,2.00614,
SNORD19C,2.00614,
SNORD69,2.00614,
SPCS1,2.00614,
STIMATE,2.00614,
TMEM110-MUSTN1,2.00614,
LOC100506403,2.00614,
FOXA2,2.00614,
LINC00261,2.00614,
LNCNEF,2.00614,
LOC284788,2.00614,
CA4,2.00614,
N4BP1,1.9994,
BARHL1,1.99361,
CFAP77,1.99361,
TTF1,1.99361,
HOTAIRM1,1.99361,
HOXA-AS2,1.99361,
HOXA-AS3,1.99361,
HOXA1,1.99361,
HOXA10-HOXA9,1.99361,
HOXA2,1.99361,
HOXA3,1.99361,
HOXA4,1.99361,
HOXA5,1.99361,
HOXA6,1.99361,
HOXA7,1.99361,
HOXA9,1.99361,
CXCL14,1.99361,
NEUROG1,1.99361,
TIFAB,1.99361,
MIR4789,1.99361,
DNAJB8,1.99361,
DNAJB8-AS1,1.99361,
GATA2,1.99361,
GATA2-AS1,1.99361,
LINC01565,1.99361,
LOC90246,1.99361,
LARGE-AS1,1.99361,
SNORA50B,1.99361,
CBFA2T3,1.99361,
GALNS,1.99361,
LOC100129697,1.99361,
LOC101927793,1.99361,
PABPN1L,1.99361,
TRAPPC2L,1.99361,
NTRK3,1.99361,
MTMR2,1.99361,
CLDN23,1.99096,
FERD3L,1.99096,
TWIST1,1.99096,
NCOR1,1.98961,
SNORD163,1.98961,
MYRFL,1.9873,
ANKRD22,1.98583,
LIPK,1.98583,
LIPM,1.98583,
LIPN,1.98583,
FAAHP1,1.98017,
ATP7B,1.97691,
CAGE1,1.97437,
RIOK1,1.97437,
RREB1,1.97437,
SSR1,1.97437,
AMFR,1.97207,
NUDT21,1.97207,
OGFOD1,1.97207,
CA11,1.96268,
DBP,1.96268,
FAM83E,1.96268,
NTN5,1.96268,
RPL18,1.96268,
SEC1P,1.96268,
SPACA4,1.96268,
SPHK2,1.96268,
SULT2B1,1.96268,
CHAF1A,1.96268,
HDGFL2,1.96268,
LRG1,1.96268,
MIR4746,1.96268,
PLIN4,1.96268,
PLIN5,1.96268,
SEMA6B,1.96268,
UBXN6,1.96268,
ITPKB,1.96268,
LINC01209,1.96142,
C1orf229,1.96142,
FLJ39095,1.96142,
MIR3916,1.96142,
VN1R5,1.96142,
ZNF124,1.96142,
ZNF669,1.96142,
LINC02113,1.96117,
CPEB3,1.96117,
5-Mar,1.96117,
ANKDD1B,1.96106,
COL4A3BP,1.96106,
POLK,1.96106,
HMGCR,1.96106,
ZNF718,1.95624,
ZNF732,1.95624,
ZNF876P,1.95624,
HTR2A,1.95624,
HTR2A-AS1,1.95624,
LOC105369507,1.95624,
JAM3,1.95433,
LOC100128239,1.95433,
NCAPD3,1.95433,
SNORD153,1.95433,
CLRN1-AS1,1.95133,
GPR171,1.95133,
P2RY14,1.95133,
LOC107985544,1.95133,
MORC2,1.95133,
MORC2-AS1,1.95133,
PIK3C2G,1.95133,
LOC100506368,1.95133,
HEG1,1.9512,
ITGB5,1.9512,
MUC13,1.9512,
APEX1,1.94539,
KLHL33,1.94539,
OSGEP,1.94539,
PIP4P1,1.94539,
PNP,1.94539,
RNASE10,1.94539,
TEP1,1.94539,
COL1A1,1.94477,
HILS1,1.94477,
ITGA3,1.94477,
LINC01969,1.94477,
PDK2,1.94477,
PICART1,1.94477,
PPP1R9B,1.94477,
SAMD14,1.94477,
SGCA,1.94477,
GASK1A,1.9415,
POMGNT2,1.9415,
C1orf137,1.941,
CD2,1.941,
MIR320B1,1.941,
MIR3182,1.93724,
LOC105369438,1.9292,
PIWIL4,1.9292,
CA1,1.92861,
CA13,1.92861,
COX7B2,1.92861,
GABRA4,1.92861,
KBTBD12,1.92861,
SNORD56B,1.92861,
EMBP1,1.92651,
PHC3,1.91451,
PRKCI,1.91451,
GOLGA2P7,1.91388,
GOLGA6L4,1.91388,
LOC102724135,1.91388,
LOC440300,1.91388,
UBE2Q2L,1.91388,
PSG8-AS1,1.90646,
AKAP11,1.90464,
PSD2,1.90223,
PSD2-AS1,1.90223,
BEND4,1.8892,
SLC30A9,1.8892,
DMXL1,1.87837,
MIR5706,1.87837,
SLCO4C1,1.87837,
ROR1,1.87837,
ROR1-AS1,1.87837,
ELF1,1.8769,
KBTBD6,1.8769,
MIR3168,1.8769,
WBP4,1.8769,
AGXT2,1.87301,
ATP8B3,1.87071,
LOC100288123,1.87071,
MIR1909,1.87071,
ONECUT3,1.87071,
ABCB1,1.87008,
RUNDC3B,1.87008,
A1CF,1.87008,
VPS26B,1.86977,
TGFBR3,1.86041,
GUCA1A,1.85803,
GUCA1B,1.85803,
MRPS10,1.85803,
LOC105370306,1.85803,
AKR1D1,1.85612,
MIR4468,1.85612,
BMP7,1.85612,
ZNF225,1.85612,
ZNF226,1.85612,
ZNF227,1.85612,
ZNF233,1.85612,
ZNF234,1.85612,
ZNF235,1.85612,
LOC101929577,1.85548,
NPNT,1.85548,
TBCK,1.85548,
CNOT11,1.85548,
SNORD89,1.85548,
TBC1D8-AS1,1.85548,
CCDC59,1.851,
METTL25,1.851,
DLGAP3,1.851,
SMIM12,1.851,
ABI2,1.84865,
CYP20A1,1.84865,
KCNV1,1.84595,
FLJ22447,1.84595,
HIF1A-AS1,1.84595,
LINC01303,1.84595,
ANAPC5,1.84595,
CAMKK2,1.84595,
P2RX4,1.84595,
LINC01923,1.83874,
APBB1,1.83638,
CAVIN3,1.83638,
CCKBR,1.83638,
CNGA4,1.83638,
HPX,1.83638,
SMPD1,1.83638,
FER1L6-AS2,1.83259,
LOC101927588,1.83259,
LRRC9,1.83259,
KIAA2012,1.83075,
KIAA2012-AS1,1.83075,
SUMO1,1.83075,
LINC02067,1.83026,
SPTSSB,1.83026,
TACR3,1.82895,
ARID5A,1.82895,
FER1L5,1.82895,
KANSL3,1.82895,
LOC105373496,1.82895,
NEURL3,1.82895,
ANKRD12,1.82895,
LINC01255,1.82895,
LINC01928,1.82895,
ZNF248,1.82895,
ZNF25,1.82895,
ZNF33A,1.82895,
CHST12,1.8283,
EIF3B,1.8283,
GRIFIN,1.8283,
TFAP2B,1.82795,
TFAP2D,1.82795,
LOC101927374,1.82795,
MIR3923,1.82795,
TTPA,1.82603,
YTHDF3,1.82603,
YTHDF3-AS1,1.82603,
PLPP1,1.82308,
KIF5C,1.81267,
SLC10A2,1.81267,
MECR,1.81267,
SRSF4,1.81267,
CDC40,1.80825,
WASF1,1.80825,
EDEM1,1.80825,
MIR4790,1.80825,
MYO18B,1.80825,
ADGRE2,1.80825,
OR7A10,1.80825,
OR7A17,1.80825,
OR7A5,1.80825,
OR7C1,1.80825,
ZNF333,1.80825,
ACSS3,1.80825,
PPFIA2-AS1,1.80825,
MED29,1.79802,
MIR4530,1.79802,
PAF1,1.79802,
PLEKHG2,1.79802,
RPS16,1.79802,
SNORD175,1.79802,
SUPT5H,1.79802,
TIMM50,1.79802,
ZFP36,1.79802,
LOC101927139,1.79802,
LOC401478,1.79288,
CISD2,1.79234,
SLC9B1,1.79234,
UBE2D3,1.79234,
UBE2D3-AS1,1.79234,
PCAT5,1.79184,
AEBP2,1.79176,
FGF12-AS1,1.78948,
MIR2467,1.78177,
MIR4269,1.78177,
C1QBP,1.78177,
DERL2,1.78177,
DHX33,1.78177,
LOC105371506,1.78177,
LOC728392,1.78177,
MIS12,1.78177,
NLRP1,1.78177,
RPAIN,1.78177,
LOC100507377,1.78177,
LOC494141,1.78177,
MRGPRX3,1.78177,
MRGPRX4,1.78177,
SAA3P,1.78177,
SAAL1,1.78177,
TPH1,1.78177,
GRK3,1.7807,
BRWD1,1.7807,
PSMG1,1.7807,
SLC38A2,1.77733,
ZNF18,1.7748,
DAB2IP,1.77105,
ADGRA2,1.76451,
BRF2,1.76451,
PLPBP,1.76451,
RAB11FIP1,1.76451,
BTBD1,1.76423,
C15orf40,1.76423,
RAMAC,1.76423,
LINC01902,1.76269,
GBE1,1.76227,
DDB1,1.75633,
PGA3,1.75633,
PGA4,1.75633,
PGA5,1.75633,
TKFC,1.75633,
VWCE,1.75633,
EXOSC2,1.75551,
MIR6856,1.75551,
PRDM12,1.75551,
LOC100130207,1.75551,
LRRN1,1.75551,
LOC285000,1.75551,
AP1M2,1.75551,
CDKN2D,1.75551,
ILF3,1.75551,
ILF3-DT,1.75551,
KRI1,1.75551,
SLC44A2,1.75551,
LOC101928855,1.75551,
LRRIQ1,1.75551,
LOC399975,1.75551,
LOC100506985,1.75551,
NCMAP,1.75551,
RCAN3,1.75551,
SRRM1,1.75551,
FOXN3-AS2,1.75433,
KCNQ5,1.74543,
MIR4282,1.74543,
FXYD2,1.73918,
FXYD6,1.73918,
FXYD6-FXYD2,1.73918,
TMPRSS13,1.73918,
BTNL10,1.72864,
HIST3H2A,1.72864,
HIST3H2BB,1.72864,
HIST3H3,1.72864,
MIR4666A,1.72864,
MIR6742,1.72864,
RNF187,1.72864,
TRIM11,1.72864,
TRIM17,1.72864,
CTNNB1,1.72542,
ARID4B,1.72542,
GGPS1,1.72542,
TBCE,1.72542,
C1orf194,1.72542,
KIAA1324,1.72542,
SCARNA2,1.72542,
TAF13,1.72542,
TMEM167B,1.72542,
WDR47,1.72542,
LMNB1,1.72487,
LMNB1-DT,1.72487,
3-Mar,1.72487,
FAM118A,1.72487,
KIAA0930,1.72487,
LOC105373064,1.72487,
MIR1249,1.72487,
UPK3A,1.72487,
APOL3,1.72487,
APOL4,1.72487,
RBFOX2,1.72487,
PRAMENP,1.72363,
C3orf85,1.72165,
MORC1,1.72165,
MORC1-AS1,1.72165,
HRAS,1.72165,
RNH1,1.72165,
STRN3,1.72042,
TMC1,1.71445,
SMARCA2,1.71445,
SAMD3,1.71445,
TMEM200A,1.71445,
UBBP4,1.71445,
LINC01707,1.71445,
FOXD2,1.71445,
FOXD2-AS1,1.71445,
FOXE3,1.71445,
LINC01389,1.71445,
RRP15,1.71445,
TGFB2,1.71445,
TGFB2-AS1,1.71445,
DPT,1.71445,
CETP,1.71183,
CPNE2,1.71183,
HERPUD1,1.71183,
NLRC5,1.71183,
SLC12A3,1.71183,
MAGI1-AS1,1.71137,
OTULINL,1.7111,
SNORD170,1.7111,
TRIO,1.7111,
PLPPR4,1.7111,
GLO1,1.70384,
CRNKL1,1.70384,
NAA20,1.70384,
RIN2,1.70384,
MIR4669,1.70184,
RXRA,1.70184,
APTR,1.70184,
PTPN12,1.70184,
FAM3C,1.70184,
NBAT1,1.70184,
FAM84A,1.70184,
MPRIP,1.70184,
PLD6,1.70184,
LINC02333,1.70184,
MRPS31P5,1.70184,
NEK3,1.70184,
LINC00431,1.70184,
OR10Z1,1.69908,
OR6K2,1.69908,
OR6K3,1.69908,
OR6K6,1.69908,
OR6N1,1.69908,
OR6N2,1.69908,
SPTA1,1.69908,
RNF180,1.69878,
HSP90B2P,1.69168,
SYNM,1.69168,
TTC23,1.69168,
FAM72B,1.6902,
LINC01370,1.68887,
RBM43,1.68887,
LINC00443,1.68887,
LINC01507,1.68526,
LINC01127,1.68526,
CFHR2,1.68106,
CFHR4,1.68106,
CFHR5,1.68106,
F13B,1.68106,
PLPPR1,1.68056,
LOC101927950,1.68056,
LGR5,1.68056,
THAP2,1.68056,
TMEM19,1.68056,
ZFC3H1,1.68056,
C10orf88,1.68056,
FAM24A,1.68056,
IKZF5,1.68056,
LOC399815,1.68056,
PSTK,1.68056,
LINC01926,1.67991,
CRYBB2,1.67128,
CRYBB3,1.67128,
IGLL3P,1.67128,
LRP5L,1.67128,
LINC02603,1.66706,
MIRLET7A1,1.66706,
MIRLET7D,1.66706,
MIRLET7F1,1.66706,
CPLX2,1.66584,
NCKAP5-AS2,1.66406,
SLC39A10,1.66376,
SMC3,1.66117,
RAB22A,1.64859,
LOC101928266,1.64859,
NTN1,1.64859,
MIR4486,1.64859,
NAV2,1.64859,
NAV2-AS4,1.64859,
NAV2-AS5,1.64859,
CHST3,1.64859,
ANXA5,1.64363,
CCNA2,1.64363,
EXOSC9,1.64363,
PP12613,1.64363,
TMEM155,1.64363,
CREB3L1,1.63924,
AUNIP,1.6371,
LOC646471,1.6371,
MIR3917,1.6371,
MTFR1L,1.6371,
PAQR7,1.6371,
SELENON,1.6371,
STMN1,1.6371,
LOC401557,1.6315,
OLFM1,1.6315,
NDST3,1.63141,
PRSS12,1.63141,
SNHG8,1.63141,
SNORA24,1.63141,
TPH2,1.62177,
GABRA5,1.61626,
PERP,1.61482,
C15orf54,1.61176,
ARFIP1,1.61121,
TIGD4,1.61121,
GSTZ1,1.61121,
MIR1260A,1.61121,
NGB,1.61121,
NOXRED1,1.61121,
POMT2,1.61121,
SAMD15,1.61121,
TMED8,1.61121,
TMEM63C,1.61121,
HECA,1.59597,
TXLNB,1.59597,
COMTD1,1.59597,
DUPD1,1.59597,
DUSP13,1.59597,
SAMD8,1.59597,
VDAC2,1.59597,
CADM4,1.5937,
ETHE1,1.5937,
IRGQ,1.5937,
PINLYP,1.5937,
PLAUR,1.5937,
SRRM5,1.5937,
XRCC1,1.5937,
ZNF428,1.5937,
ZNF575,1.5937,
ZNF576,1.5937,
L3MBTL3,1.59347,
SEMA6A-AS2,1.59347,
ANKAR,1.59347,
ORMDL1,1.59347,
OSGEPL1,1.59347,
OSGEPL1-AS1,1.59347,
ASDURF,1.59347,
ASNSD1,1.59347,
KIAA1328,1.59347,
LOC102724589,1.58574,
LINC02360,1.58282,
CASP12,1.58282,
CASP17P,1.58282,
CCNYL3,1.582,
LOC112268173,1.582,
UBE2MP1,1.582,
C7orf57,1.57899,
SUN3,1.57899,
UPP1,1.57899,
STPG2,1.57899,
STPG2-AS1,1.57899,
BOC,1.57714,
CFAP44,1.57714,
CFAP44-AS1,1.57714,
MIR8076,1.57714,
ANKRD44,1.5714,
PGAP1,1.5714,
BNC2-AS1,1.56978,
LPAR3,1.56978,
MCOLN2,1.56978,
LINC02426,1.56908,
LINC01899,1.56885,
DYRK2,1.56885,
LINC02421,1.56885,
TAF5L,1.56222,
URB2,1.56222,
CYYR1,1.5576,
CYYR1-AS1,1.5576,
LINC02103,1.55204,
LINC02107,1.54542,
LINC02119,1.54542,
LNCPRESS2,1.54542,
LOC101928306,1.54542,
SH3BGR,1.54542,
WRB-SH3BGR,1.54542,
MIR3156-2,1.54542,
CENPS,1.54542,
CENPS-CORT,1.54542,
CORT,1.54542,
DFFA,1.54542,
KIF1B,1.54542,
PGD,1.54542,
PRR20A,1.54532,
PRR20B,1.54532,
PRR20C,1.54532,
PRR20D,1.54532,
PRR20E,1.54532,
ADGRB2,1.54179,
MIR4254,1.54179,
SPOCD1,1.54179,
ENTPD4,1.53195,
LOC100507156,1.53195,
LOXL2,1.53195,
ARMC12,1.53195,
CLPSL1,1.53195,
CLPSL2,1.53195,
FKBP5,1.53195,
LOC285847,1.53195,
MIR5690,1.53195,
C5orf17,1.53195,
CCDC158,1.53195,
FAM47E-STBD1,1.53195,
STBD1,1.53195,
CRYBA4,1.53195,
MIAT,1.53195,
MIATNB,1.53195,
C18orf32,1.53195,
MIR1539,1.53195,
RPL17,1.53195,
RPL17-C18orf32,1.53195,
SNORD58A,1.53195,
SNORD58B,1.53195,
SNORD58C,1.53195,
PRICKLE1,1.53195,
BMP8A,1.53195,
KIAA0754,1.53195,
OXCT2P1,1.53195,
ISM1-AS1,1.53076,
SPTLC3,1.53076,
CRCT1,1.53028,
CRNN,1.53028,
LCE3D,1.53028,
LCE3E,1.53028,
LCE5A,1.53028,
LOC440982,1.52906,
ZIC1,1.52906,
ZIC4,1.52906,
ERO1A,1.52906,
MCOLN3,1.52906,
C1orf116,1.52906,
C4BPA,1.52906,
C4BPB,1.52906,
PFKFB2,1.52906,
YOD1,1.52906,
MSC,1.52774,
MSC-AS1,1.52774,
MIR3921,1.52717,
GTF2E1,1.52572,
LINC02049,1.52572,
LINC02615,1.52144,
CDK12,1.52098,
FBXL20,1.52098,
MED1,1.52098,
MEDAG,1.52098,
TEX26,1.52098,
TEX26-AS1,1.52098,
LINC02468,1.52098,
MIR4318,1.51857,
SLC6A5,1.51805,
SLC28A3,1.513,
LINC02492,1.513,
LOC339975,1.513,
CLPTM1L,1.50398,
MIR4457,1.50398,
HSDL1,1.49549,
MBTPS1,1.49549,
NECAB2,1.49549,
SLC38A8,1.49549,
MIR1266,1.49549,
MYO5A,1.49549,
AARD,1.49478,
MIR3610,1.49478,
RAD21,1.49478,
RAD21-AS1,1.49478,
KCNC1,1.49059,
LOC102723330,1.49059,
MYOD1,1.49059,
OTOG,1.49059,
SERGEF,1.49059,
